Time,Unix,Aggregate,Fridge,Freezer,Washing_Machine,Dishwasher,Computer,Television,Microwave,Kettle,Toaster,active_count
2013-10-10 11:05:08,1381403108,2106,0,59,68,0,0,63,46,0,1,5
2013-10-10 11:06:07,1381403167,240,0,52,68,0,0,2236,41,0,1,5
2013-10-10 11:07:05,1381403225,331,0,49,67,0,0,2260,37,0,1,5
2013-10-10 11:08:07,1381403287,587,0,48,68,0,0,2240,39,0,1,5
2013-10-10 11:09:09,1381403349,1521,0,47,67,0,0,2220,31,0,1,5
2013-10-10 11:10:17,1381403417,1759,0,48,68,0,0,2256,31,0,1,5
2013-10-10 11:11:30,1381403490,1491,0,47,68,0,0,2306,30,0,1,5
2013-10-10 11:12:26,1381403546,1778,0,47,68,0,0,2302,47,0,1,5
2013-10-10 11:13:18,1381403598,1533,0,47,68,0,0,2319,30,0,1,5
2013-10-10 11:14:18,1381403658,1673,0,46,67,0,0,2281,30,0,1,5
2013-10-10 11:15:19,1381403719,395,0,46,67,0,0,2302,29,0,1,5
2013-10-10 11:16:19,1381403779,2048,0,45,67,0,0,2272,30,0,1,5
2013-10-10 11:17:18,1381403838,1888,0,46,68,0,0,27,27,0,1,5
2013-10-10 11:18:18,1381403898,2091,0,45,0,0,0,1,33,0,1,4
2013-10-10 11:19:33,1381403973,2112,0,45,0,0,0,1,23,0,1,4
2013-10-10 11:20:37,1381404037,2290,0,45,0,0,0,0,23,0,1,3
2013-10-10 11:23:03,1381404183,686,0,44,0,16,0,0,23,0,1,4
2013-10-10 11:24:16,1381404256,1782,0,0,0,0,0,1,25,0,1,3
2013-10-10 11:34:31,1381404871,246,82,0,0,0,0,0,24,0,1,3
2013-10-10 11:35:32,1381404932,277,84,0,0,0,0,0,24,0,1,3
2013-10-10 11:36:32,1381404992,312,83,0,0,0,0,0,25,0,1,3
2013-10-10 11:37:32,1381405052,253,83,0,0,0,0,0,27,0,1,3
2013-10-10 11:38:32,1381405112,213,84,0,0,0,0,0,26,0,1,3
2013-10-10 11:39:32,1381405172,217,83,0,0,0,0,0,26,0,1,3
2013-10-10 11:40:32,1381405232,240,82,0,0,0,0,0,24,0,1,3
2013-10-10 11:41:31,1381405291,229,82,0,0,0,0,0,24,0,1,3
2013-10-10 11:42:32,1381405352,229,82,0,0,0,0,0,42,0,1,3
2013-10-10 11:43:32,1381405412,252,80,0,0,0,0,0,44,0,1,3
2013-10-10 11:44:32,1381405472,250,80,0,0,0,0,0,47,0,1,3
2013-10-10 11:45:31,1381405531,252,78,0,0,0,0,0,27,0,1,3
2013-10-10 11:46:32,1381405592,276,76,0,0,0,0,0,30,0,1,3
2013-10-10 11:47:32,1381405652,319,76,0,0,0,0,0,28,0,1,3
2013-10-10 11:48:31,1381405711,374,75,0,0,0,0,0,42,0,1,3
2013-10-10 11:49:32,1381405772,422,74,0,0,0,0,0,53,0,1,3
2013-10-10 11:50:31,1381405831,427,73,0,0,0,0,0,40,0,1,3
2013-10-10 11:51:31,1381405891,445,73,0,0,0,0,0,46,0,1,3
2013-10-10 11:52:32,1381405952,682,72,0,0,0,0,0,49,0,1,3
2013-10-10 11:53:32,1381406012,940,72,0,0,0,0,0,50,0,1,3
2013-10-10 11:54:32,1381406072,1715,72,0,0,0,0,0,32,0,1,3
2013-10-10 12:00:28,1381406428,512,68,56,0,0,0,0,0,0,1,3
2013-10-10 12:08:00,1381406880,2549,0,47,80,0,0,0,0,0,1,3
2013-10-10 12:09:00,1381406940,2458,0,47,76,0,0,0,0,0,1,3
2013-10-10 12:10:00,1381407000,2214,0,46,74,0,0,0,0,0,1,3
2013-10-10 12:11:01,1381407061,775,0,47,73,0,0,0,0,0,1,3
2013-10-10 12:12:01,1381407121,541,0,46,72,0,0,0,0,0,1,3
2013-10-10 12:13:01,1381407181,582,0,46,71,0,0,0,0,47,1,4
2013-10-10 12:14:00,1381407240,679,0,45,72,0,0,0,0,32,1,4
2013-10-10 12:15:01,1381407301,567,0,45,71,0,0,0,0,35,1,4
2013-10-10 12:16:00,1381407360,643,0,45,72,0,0,0,0,32,1,4
2013-10-10 12:17:00,1381407420,835,0,44,71,0,0,0,0,32,1,4
2013-10-10 12:18:00,1381407480,593,0,44,70,0,0,0,0,32,1,4
2013-10-10 12:19:01,1381407541,516,0,0,70,0,0,0,0,37,1,3
2013-10-10 12:20:00,1381407600,450,0,0,70,0,0,0,0,39,1,3
2013-10-10 12:21:02,1381407662,2386,0,0,70,0,0,0,0,38,1,3
2013-10-10 12:22:02,1381407722,2309,0,0,69,0,0,0,0,31,1,3
2013-10-10 12:23:01,1381407781,2441,0,0,69,0,0,0,0,37,1,3
2013-10-10 12:24:01,1381407841,2558,0,0,69,0,0,0,0,39,1,3
2013-10-10 12:25:01,1381407901,2403,0,0,70,0,0,0,0,33,1,3
2013-10-10 12:26:00,1381407960,677,0,0,69,0,0,0,0,31,1,3
2013-10-10 12:27:01,1381408021,1838,0,0,70,0,0,0,0,31,1,3
2013-10-10 12:28:01,1381408081,598,0,0,68,0,0,0,0,37,1,3
2013-10-10 12:29:01,1381408141,788,0,0,69,0,0,0,0,34,1,3
2013-10-10 12:30:02,1381408202,489,0,0,68,0,0,0,0,31,1,3
2013-10-10 12:31:01,1381408261,353,0,0,69,0,0,0,0,32,1,3
2013-10-10 12:32:01,1381408321,2399,0,0,68,0,0,0,0,31,1,3
2013-10-10 12:33:01,1381408381,2231,0,0,68,0,0,0,0,32,1,3
2013-10-10 12:34:01,1381408441,337,0,0,68,0,0,0,0,31,1,3
2013-10-10 12:35:01,1381408501,1951,0,0,68,0,0,0,0,31,1,3
2013-10-10 12:36:00,1381408560,2282,0,0,68,0,0,0,0,32,1,3
2013-10-10 12:37:01,1381408621,1682,0,0,68,0,0,0,0,35,1,3
2013-10-10 12:38:02,1381408682,2221,0,0,69,0,0,0,0,34,1,3
2013-10-10 12:39:01,1381408741,2320,0,0,69,0,0,0,0,31,1,3
2013-10-10 12:40:02,1381408802,2330,0,0,69,0,0,0,0,31,1,3
2013-10-10 12:53:46,1381409626,2543,0,58,0,0,0,0,0,32,1,3
2013-10-10 12:54:46,1381409686,779,0,54,0,0,0,0,0,31,1,3
2013-10-10 12:55:47,1381409747,626,0,50,0,0,0,0,0,32,1,3
2013-10-10 12:56:46,1381409806,585,0,48,0,0,0,0,0,31,1,3
2013-10-10 12:57:46,1381409866,584,0,48,0,0,0,0,0,31,1,3
2013-10-10 12:58:47,1381409927,651,0,48,0,0,0,0,0,32,1,3
2013-10-10 12:59:47,1381409987,753,0,48,0,0,0,0,0,33,1,3
2013-10-10 13:01:00,1381410060,455,0,47,0,0,0,0,0,32,1,3
2013-10-10 13:01:59,1381410119,438,0,47,0,0,0,0,0,31,1,3
2013-10-10 13:02:59,1381410179,417,0,45,0,0,0,0,0,35,1,3
2013-10-10 13:03:59,1381410239,366,0,46,0,0,0,0,0,31,1,3
2013-10-10 13:04:59,1381410299,303,0,46,0,0,0,0,0,31,1,3
2013-10-10 13:05:59,1381410359,338,0,46,0,0,0,0,0,31,1,3
2013-10-10 13:06:59,1381410419,389,0,46,0,0,0,0,0,31,1,3
2013-10-10 13:07:59,1381410479,450,0,45,0,0,0,0,0,9,1,3
2013-10-10 13:45:59,1381412759,177,83,0,69,0,0,0,0,0,1,3
2013-10-10 13:46:59,1381412819,162,84,0,69,0,0,0,0,0,1,3
2013-10-10 13:47:59,1381412879,125,83,59,69,0,0,0,0,0,1,4
2013-10-10 13:48:59,1381412939,133,83,53,70,0,0,0,0,0,1,4
2013-10-10 13:49:59,1381412999,140,83,50,69,0,0,0,0,0,1,4
2013-10-10 13:50:59,1381413059,151,83,48,69,0,0,0,0,0,1,4
2013-10-10 13:51:59,1381413119,145,83,48,69,0,0,0,0,0,1,4
2013-10-10 13:52:59,1381413179,133,82,48,68,0,0,0,0,0,1,4
2013-10-10 13:53:58,1381413238,131,82,48,68,0,0,0,0,0,1,4
2013-10-10 13:54:58,1381413298,131,81,47,69,0,0,0,0,0,1,4
2013-10-10 13:55:59,1381413359,143,79,47,69,0,0,0,0,0,1,4
2013-10-10 13:56:59,1381413419,157,78,46,68,0,0,0,0,0,1,4
2013-10-10 13:57:59,1381413479,159,77,47,68,0,0,0,0,0,1,4
2013-10-10 13:59:00,1381413540,176,76,46,68,0,0,0,0,0,1,4
2013-10-10 14:00:01,1381413601,126,75,46,68,0,0,0,0,0,1,4
2013-10-10 14:01:01,1381413661,134,75,46,68,0,0,0,0,0,1,4
2013-10-10 14:02:01,1381413721,138,74,45,68,0,0,0,0,0,1,4
2013-10-10 14:03:01,1381413781,137,73,45,68,0,0,0,0,0,1,4
2013-10-10 14:04:01,1381413841,131,72,45,68,0,0,0,0,0,1,4
2013-10-10 14:05:02,1381413902,165,72,44,0,0,0,0,0,0,1,3
2013-10-10 14:06:14,1381413974,180,71,44,0,0,0,0,0,0,1,3
2013-10-10 14:54:28,1381416868,283,0,46,83,0,0,0,0,0,1,3
2013-10-10 14:55:28,1381416928,206,0,45,76,0,0,0,0,0,1,3
2013-10-10 14:56:28,1381416988,208,0,45,75,0,0,0,0,0,1,3
2013-10-10 14:57:29,1381417049,213,0,45,74,0,0,0,0,0,1,3
2013-10-10 14:58:28,1381417108,210,0,45,72,0,0,0,0,0,1,3
2013-10-10 14:59:28,1381417168,217,0,44,72,0,0,0,0,0,1,3
2013-10-10 15:00:28,1381417228,217,0,44,72,0,0,0,0,0,1,3
2013-10-10 16:17:46,1381421866,141,83,0,83,0,0,0,0,0,1,3
2013-10-10 16:18:47,1381421927,132,83,0,75,0,0,0,0,0,1,3
2013-10-10 16:19:46,1381421986,137,82,0,75,0,0,0,0,0,1,3
2013-10-10 16:20:46,1381422046,149,82,0,73,0,0,0,0,0,1,3
2013-10-10 16:21:46,1381422106,150,82,0,72,0,0,0,0,0,1,3
2013-10-10 16:22:46,1381422166,180,82,0,72,0,0,0,0,0,1,3
2013-10-10 16:23:46,1381422226,182,81,0,72,0,0,0,0,0,1,3
2013-10-10 16:24:46,1381422286,159,81,0,70,0,0,0,0,0,1,3
2013-10-10 16:25:46,1381422346,172,80,0,70,0,0,0,0,0,1,3
2013-10-10 16:26:46,1381422406,179,79,0,70,0,0,0,0,0,1,3
2013-10-10 16:27:46,1381422466,188,79,0,70,0,0,0,0,0,1,3
2013-10-10 16:28:46,1381422526,191,78,0,70,0,0,0,0,0,1,3
2013-10-10 16:29:46,1381422586,197,75,0,70,0,0,0,0,0,1,3
2013-10-10 16:30:46,1381422646,195,75,0,70,0,0,0,0,0,1,3
2013-10-10 16:31:47,1381422707,195,74,57,70,0,0,0,0,0,1,4
2013-10-10 16:32:46,1381422766,228,74,53,69,0,0,0,0,0,1,4
2013-10-10 16:45:55,1381423555,257,0,45,68,0,0,0,0,0,1,3
2013-10-10 16:46:09,1381423569,258,0,45,68,0,0,0,0,0,1,3
2013-10-10 16:46:23,1381423583,256,0,45,68,0,0,0,0,0,1,3
2013-10-10 16:46:35,1381423595,257,0,45,68,0,0,0,0,0,1,3
2013-10-10 16:46:48,1381423608,259,0,45,68,0,0,0,0,0,1,3
2013-10-10 16:47:02,1381423622,259,0,45,68,0,0,0,0,0,1,3
2013-10-10 16:47:14,1381423634,258,0,45,68,0,0,0,0,0,1,3
2013-10-10 16:47:46,1381423666,259,0,45,68,0,0,0,0,0,1,3
2013-10-10 16:48:46,1381423726,258,0,44,67,0,0,0,0,0,1,3
2013-10-10 16:49:47,1381423787,334,0,44,1,0,0,0,0,0,1,3
2013-10-10 17:28:28,1381426108,348,0,57,0,0,0,0,0,31,1,3
2013-10-10 17:29:28,1381426168,344,0,51,0,0,0,0,0,30,1,3
2013-10-10 17:30:28,1381426228,341,0,48,0,0,0,0,0,31,1,3
2013-10-10 17:31:31,1381426291,346,0,47,0,0,0,0,0,41,1,3
2013-10-10 17:32:30,1381426350,357,0,47,0,0,0,0,0,35,1,3
2013-10-10 17:33:30,1381426410,342,0,47,0,0,0,0,0,34,1,3
2013-10-10 17:34:30,1381426470,341,0,46,0,0,0,0,0,30,1,3
2013-10-10 17:35:30,1381426530,343,0,46,0,0,0,0,0,30,1,3
2013-10-10 17:36:30,1381426590,337,0,46,0,0,0,0,0,31,1,3
2013-10-10 17:37:30,1381426650,341,0,46,0,0,0,0,0,30,1,3
2013-10-10 17:38:30,1381426710,336,0,46,0,0,0,0,0,30,1,3
2013-10-10 17:39:30,1381426770,342,0,46,0,0,0,0,0,30,1,3
2013-10-10 17:40:30,1381426830,386,0,45,82,0,0,0,0,31,1,4
2013-10-10 17:41:29,1381426889,382,0,45,75,0,0,0,0,31,1,4
2013-10-10 17:42:30,1381426950,378,0,44,74,0,0,0,0,31,1,4
2013-10-10 17:43:30,1381427010,382,0,44,73,0,0,0,0,33,1,4
2013-10-10 17:44:31,1381427071,563,0,44,72,0,0,0,0,30,1,4
2013-10-10 17:45:44,1381427144,568,0,44,71,0,0,0,0,39,1,4
2013-10-10 17:46:45,1381427205,605,0,0,70,0,0,0,0,29,1,3
2013-10-10 17:47:44,1381427264,585,0,0,70,0,0,0,0,31,1,3
2013-10-10 17:48:45,1381427325,584,0,0,70,0,0,0,0,31,1,3
2013-10-10 17:49:45,1381427385,589,0,0,69,0,0,0,0,30,1,3
2013-10-10 17:50:44,1381427444,589,0,0,70,0,0,0,0,31,1,3
2013-10-10 17:51:46,1381427506,593,0,0,69,0,0,0,0,31,1,3
2013-10-10 17:53:01,1381427581,586,0,0,70,0,0,0,0,30,1,3
2013-10-10 17:54:01,1381427641,581,0,0,70,0,0,0,0,31,1,3
2013-10-10 17:55:01,1381427701,579,0,0,69,0,0,0,0,30,1,3
2013-10-10 17:56:01,1381427761,597,0,0,69,0,0,0,0,31,1,3
2013-10-10 17:57:01,1381427821,591,0,0,70,0,0,0,0,30,1,3
2013-10-10 17:58:01,1381427881,614,0,0,68,0,0,0,0,40,1,3
2013-10-10 17:59:02,1381427942,572,0,0,69,0,0,0,0,35,1,3
2013-10-10 18:00:01,1381428001,581,0,0,68,0,0,0,0,30,1,3
2013-10-10 18:01:01,1381428061,582,0,0,68,0,0,0,0,30,1,3
2013-10-10 18:02:01,1381428121,575,0,0,68,0,0,0,0,31,1,3
2013-10-10 18:03:01,1381428181,592,0,0,69,0,0,0,0,30,1,3
2013-10-10 18:04:01,1381428241,590,0,0,69,0,0,0,0,31,1,3
2013-10-10 18:05:01,1381428301,595,0,0,67,0,0,0,0,31,1,3
2013-10-10 18:06:01,1381428361,595,0,0,67,0,0,0,0,30,1,3
2013-10-10 18:07:01,1381428421,598,0,0,69,0,0,0,0,30,1,3
2013-10-10 18:08:01,1381428481,598,0,0,67,0,0,0,0,31,1,3
2013-10-10 18:09:00,1381428540,587,13,0,67,0,0,0,0,36,1,4
2013-10-10 18:10:02,1381428602,582,0,0,68,0,0,0,0,35,1,3
2013-10-10 18:11:01,1381428661,578,0,0,67,0,0,0,0,33,1,3
2013-10-10 18:12:00,1381428720,579,0,0,67,0,0,0,0,34,1,3
2013-10-10 18:25:17,1381429517,594,0,58,0,0,0,0,0,30,1,3
2013-10-10 18:26:18,1381429578,584,0,52,0,0,0,0,0,30,1,3
2013-10-10 18:27:17,1381429637,586,0,49,0,0,0,0,0,30,1,3
2013-10-10 18:28:17,1381429697,555,0,48,0,0,0,0,0,9,1,3
2013-10-10 18:32:15,1381429935,593,82,47,0,0,0,0,0,0,1,3
2013-10-10 18:51:27,1381431087,2143,72,0,81,0,0,0,0,0,1,3
2013-10-10 18:52:27,1381431147,2488,71,0,79,0,0,0,0,0,1,3
2013-10-10 18:53:27,1381431207,3729,71,0,80,0,0,0,0,0,1,3
2013-10-10 18:54:27,1381431267,1960,70,0,78,0,0,0,0,0,1,3
2013-10-10 18:55:28,1381431328,3810,70,0,77,0,0,0,0,0,1,3
2013-10-10 18:56:27,1381431387,2003,70,0,75,0,0,0,0,0,1,3
2013-10-10 18:57:27,1381431447,2030,70,0,74,0,0,0,0,0,1,3
2013-10-10 18:58:28,1381431508,2522,69,0,73,0,0,0,0,0,1,3
2013-10-10 18:59:27,1381431567,2477,69,0,73,0,0,0,0,0,1,3
2013-10-10 19:07:44,1381432064,3779,12,0,70,0,0,0,0,0,1,3
2013-10-10 19:19:17,1381432757,580,12,0,68,0,0,0,0,0,1,3
2013-10-10 19:23:17,1381432997,571,0,53,69,0,0,0,0,0,1,3
2013-10-10 19:24:17,1381433057,569,0,50,69,0,0,0,0,0,1,3
2013-10-10 19:25:17,1381433117,572,0,49,69,0,0,0,0,0,1,3
2013-10-10 19:26:18,1381433178,621,0,48,68,0,0,0,0,0,1,3
2013-10-10 19:27:17,1381433237,614,0,48,68,0,0,0,0,0,1,3
2013-10-10 19:28:17,1381433297,616,0,47,68,0,0,0,0,0,1,3
2013-10-10 19:29:18,1381433358,619,0,47,68,0,0,0,0,0,1,3
2013-10-10 19:30:17,1381433417,624,0,47,68,0,0,0,0,0,1,3
2013-10-10 19:31:17,1381433477,621,0,46,68,0,0,0,0,0,1,3
2013-10-10 20:21:16,1381436476,693,0,53,79,0,0,0,0,31,1,4
2013-10-10 20:22:30,1381436550,689,0,50,75,0,0,0,0,31,1,4
2013-10-10 20:23:31,1381436611,679,0,48,74,0,0,0,0,30,1,4
2013-10-10 20:24:31,1381436671,607,0,47,73,0,0,0,0,31,1,4
2013-10-10 20:25:30,1381436730,610,0,47,72,0,0,0,0,30,1,4
2013-10-10 20:26:32,1381436792,655,0,47,72,0,0,0,0,31,1,4
2013-10-10 20:28:01,1381436881,642,0,46,71,0,0,0,0,34,1,4
2013-10-10 20:29:16,1381436956,638,0,46,70,0,0,0,0,39,1,4
2013-10-10 20:30:17,1381437017,657,0,46,71,0,0,0,0,32,1,4
2013-10-10 20:31:45,1381437105,648,0,45,70,0,0,0,0,31,1,4
2013-10-10 20:32:45,1381437165,649,0,46,70,0,0,0,0,30,1,4
2013-10-10 20:33:44,1381437224,581,0,45,70,0,0,0,0,31,1,4
2013-10-10 20:34:45,1381437285,580,0,45,70,0,0,0,0,31,1,4
2013-10-10 20:35:45,1381437345,655,86,44,69,0,0,0,0,31,1,5
2013-10-10 20:36:46,1381437406,700,84,45,69,0,0,0,0,30,1,5
2013-10-10 20:37:47,1381437467,658,83,41,69,0,0,0,0,31,1,5
2013-10-10 20:38:59,1381437539,658,84,0,69,0,0,0,0,31,1,4
2013-10-10 20:39:59,1381437599,671,84,0,69,0,0,0,0,38,1,4
2013-10-10 20:40:59,1381437659,689,85,0,70,0,0,0,0,33,1,4
2013-10-10 20:41:58,1381437718,692,83,0,69,0,0,0,0,40,1,4
2013-10-10 20:42:58,1381437778,683,83,0,69,0,0,0,0,37,1,4
2013-10-10 20:43:59,1381437839,3678,80,0,68,0,0,0,0,31,1,4
2013-10-10 20:44:59,1381437899,3667,79,0,68,0,0,0,0,31,1,4
2013-10-10 20:45:59,1381437959,3689,78,0,69,0,0,0,0,31,1,4
2013-10-10 20:46:59,1381438019,653,77,0,68,0,0,0,0,32,1,4
2013-10-10 20:48:00,1381438080,648,76,0,68,0,0,0,0,30,1,4
2013-10-10 20:49:02,1381438142,654,76,0,68,0,0,0,0,34,1,4
2013-10-10 20:50:14,1381438214,647,74,0,68,0,0,0,0,31,1,4
2013-10-10 20:51:18,1381438278,670,74,0,68,0,0,0,0,30,1,4
2013-10-10 20:52:32,1381438352,669,73,0,68,0,0,0,0,31,1,4
2013-10-10 20:54:15,1381438455,598,72,0,68,0,0,0,0,33,1,4
2013-10-10 20:55:16,1381438516,541,72,0,0,0,0,0,0,31,1,3
2013-10-10 20:56:16,1381438576,582,71,0,0,0,0,0,0,30,1,3
2013-10-10 20:57:33,1381438653,578,71,0,0,0,0,0,0,30,1,3
2013-10-10 20:58:33,1381438713,581,70,0,0,0,0,0,0,31,1,3
2013-10-10 20:59:33,1381438773,586,69,0,0,0,0,0,0,30,1,3
2013-10-10 21:01:01,1381438861,629,69,0,0,0,0,0,0,32,1,3
2013-10-10 21:02:18,1381438938,630,68,0,0,0,0,0,0,30,1,3
2013-10-10 21:19:30,1381439970,613,0,57,0,0,0,0,0,40,1,3
2013-10-10 21:20:31,1381440031,613,0,51,0,0,0,0,0,30,1,3
2013-10-10 21:21:30,1381440090,630,0,49,0,0,0,0,0,30,1,3
2013-10-10 21:22:31,1381440151,625,0,48,0,0,0,0,0,34,1,3
2013-10-10 21:23:30,1381440210,621,0,48,0,0,0,0,0,31,1,3
2013-10-10 21:24:29,1381440269,559,0,47,0,0,0,0,0,41,1,3
2013-10-10 21:25:30,1381440330,556,0,46,0,0,0,0,0,31,1,3
2013-10-10 21:26:31,1381440391,556,0,47,0,0,0,0,0,46,1,3
2013-10-10 21:27:31,1381440451,615,0,46,0,0,0,0,0,43,1,3
2013-10-10 21:28:34,1381440514,606,0,46,0,0,0,0,0,31,1,3
2013-10-10 21:29:48,1381440588,605,0,46,0,0,0,0,0,31,1,3
2013-10-10 22:14:32,1381443272,347,0,59,67,0,0,0,0,0,1,3
2013-10-10 22:15:31,1381443331,299,0,52,68,0,0,0,0,0,1,3
2013-10-10 22:16:30,1381443390,288,0,51,68,0,0,0,0,0,1,3
2013-10-10 22:41:16,1381444876,232,85,0,0,0,0,0,0,27,1,3
2013-10-10 22:42:29,1381444949,236,84,0,0,0,0,0,0,46,1,3
2013-10-10 22:43:31,1381445011,236,84,0,0,0,0,0,0,42,1,3
2013-10-10 22:44:46,1381445086,234,83,0,0,0,0,0,0,42,1,3
2013-10-10 22:45:59,1381445159,230,84,0,0,0,0,0,0,20,1,3
2013-10-10 22:47:00,1381445220,244,84,0,0,0,0,0,0,47,1,3
2013-10-10 22:48:16,1381445296,231,83,0,0,0,0,0,0,32,1,3
2013-10-10 22:49:29,1381445369,222,80,0,0,0,0,0,0,31,1,3
2013-10-10 22:50:29,1381445429,227,79,0,0,0,0,0,0,32,1,3
2013-10-10 22:51:31,1381445491,219,78,0,0,0,0,0,0,30,1,3
2013-10-10 22:52:38,1381445558,219,77,0,0,0,0,0,0,31,1,3
2013-10-10 22:53:37,1381445617,222,76,0,0,0,0,0,0,31,1,3
2013-10-10 22:54:45,1381445685,227,75,0,0,0,0,0,0,39,1,3
2013-10-10 22:55:45,1381445745,228,74,0,0,0,0,0,0,44,1,3
2013-10-10 22:57:02,1381445822,231,73,0,0,0,0,0,0,20,1,3
2013-10-10 22:58:47,1381445927,241,72,0,0,0,0,0,0,54,1,3
2013-10-10 23:00:16,1381446016,224,71,0,0,0,0,0,0,20,1,3
2013-10-10 23:01:18,1381446078,234,71,0,0,0,0,0,0,35,1,3
2013-10-10 23:02:31,1381446151,229,70,0,0,0,0,0,0,46,1,3
2013-10-10 23:03:47,1381446227,230,70,0,0,0,0,0,0,41,1,3
2013-10-10 23:05:17,1381446317,227,69,0,0,0,0,0,0,46,1,3
2013-10-10 23:06:18,1381446378,227,69,0,0,0,0,0,0,46,1,3
2013-10-10 23:07:32,1381446452,297,68,0,76,0,0,0,0,27,1,4
2013-10-10 23:08:32,1381446512,251,0,0,75,0,0,0,0,32,1,3
2013-10-10 23:09:44,1381446584,244,0,0,74,0,0,0,0,45,1,3
2013-10-10 23:10:45,1381446645,285,0,55,73,0,0,0,0,42,1,4
2013-10-10 23:11:48,1381446708,279,0,51,72,0,0,0,0,30,1,4
2013-10-10 23:13:16,1381446796,234,0,48,71,0,0,0,0,0,1,3
2013-10-10 23:14:17,1381446857,231,0,48,72,0,0,0,0,0,1,3
2013-10-10 23:15:29,1381446929,233,0,48,71,0,0,0,0,0,1,3
2013-10-10 23:16:30,1381446990,234,0,48,70,0,0,0,0,0,1,3
2013-10-10 23:17:30,1381447050,230,0,47,70,0,0,0,0,0,1,3
2013-10-10 23:18:31,1381447111,230,0,46,70,0,0,0,0,0,1,3
2013-10-10 23:19:47,1381447187,231,0,46,70,0,0,0,0,0,1,3
2013-10-10 23:20:46,1381447246,231,0,46,69,0,0,0,0,0,1,3
2013-10-10 23:21:59,1381447319,232,0,46,70,0,0,0,0,0,1,3
2013-10-10 23:22:59,1381447379,230,0,45,69,0,0,0,0,0,1,3
2013-10-10 23:24:00,1381447440,229,0,45,69,0,0,0,0,0,1,3
2013-10-10 23:25:00,1381447500,229,0,45,69,0,0,0,0,0,1,3
2013-10-10 23:26:01,1381447561,227,0,44,69,0,0,0,0,0,1,3
2013-10-10 23:27:00,1381447620,231,0,45,69,0,0,0,0,0,1,3
2013-10-11 01:00:18,1381453218,236,0,57,68,0,0,0,0,0,1,3
2013-10-11 01:02:03,1381453323,299,83,51,67,0,0,0,0,0,1,4
2013-10-11 01:03:32,1381453412,238,84,49,0,0,0,0,0,0,1,3
2013-10-11 01:04:32,1381453472,235,83,47,0,0,0,0,0,0,1,3
2013-10-11 01:06:32,1381453592,232,83,47,0,0,0,0,0,0,1,3
2013-10-11 01:07:48,1381453668,234,82,46,0,0,0,0,0,0,1,3
2013-10-11 01:09:18,1381453758,234,82,47,0,0,0,0,0,0,1,3
2013-10-11 01:10:34,1381453834,233,81,46,0,0,0,0,0,0,1,3
2013-10-11 01:11:50,1381453910,229,79,46,0,0,0,0,0,0,1,3
2013-10-11 01:12:50,1381453970,231,79,47,0,0,0,0,0,0,1,3
2013-10-11 01:13:49,1381454029,227,76,46,0,0,0,0,0,0,1,3
2013-10-11 01:15:37,1381454137,222,75,45,0,0,0,0,0,0,1,3
2013-10-11 01:17:03,1381454223,220,74,44,0,0,0,0,0,0,1,3
2013-10-11 01:18:04,1381454284,181,73,16,0,0,0,0,0,0,1,3
2013-10-11 01:57:05,1381456625,241,0,52,73,0,0,0,0,0,1,3
2013-10-11 01:58:17,1381456697,236,0,49,72,0,0,0,0,0,1,3
2013-10-11 01:59:18,1381456758,235,0,49,72,0,0,0,0,0,1,3
2013-10-11 02:00:29,1381456829,241,0,48,72,0,0,0,0,9,1,4
2013-10-11 02:01:30,1381456890,243,0,48,71,0,0,0,0,10,1,4
2013-10-11 02:02:32,1381456952,242,0,47,71,0,0,0,0,9,1,4
2013-10-11 02:04:02,1381457042,241,0,46,70,0,0,0,0,9,1,4
2013-10-11 02:05:17,1381457117,244,0,47,70,0,0,0,0,9,1,4
2013-10-11 02:06:37,1381457197,241,0,46,70,0,0,0,0,9,1,4
2013-10-11 02:07:35,1381457255,240,0,46,70,0,0,0,0,9,1,4
2013-10-11 02:08:39,1381457319,241,0,46,69,0,0,0,0,9,1,4
2013-10-11 02:09:39,1381457379,232,0,45,69,0,0,0,0,9,1,4
2013-10-11 02:10:49,1381457449,231,0,44,69,0,0,0,0,0,1,3
2013-10-11 02:11:53,1381457513,228,0,44,69,0,0,0,0,0,1,3
2013-10-11 02:12:52,1381457572,229,0,45,69,0,0,0,0,0,1,3
2013-10-11 03:28:14,1381462094,257,82,0,70,0,0,0,0,0,1,3
2013-10-11 03:29:18,1381462158,258,83,0,69,0,0,0,0,0,1,3
2013-10-11 03:30:19,1381462219,259,82,0,70,0,0,0,0,0,1,3
2013-10-11 03:31:27,1381462287,257,81,0,67,0,0,0,0,0,1,3
2013-10-11 03:32:23,1381462343,259,83,0,68,0,0,0,0,0,1,3
2013-10-11 03:33:27,1381462407,262,82,0,67,0,0,0,0,0,1,3
2013-10-11 03:34:30,1381462470,259,81,0,68,0,0,0,0,0,1,3
2013-10-11 03:35:34,1381462534,256,81,0,69,0,0,0,0,0,1,3
2013-10-11 03:36:45,1381462605,255,80,0,68,0,0,0,0,0,1,3
2013-10-11 03:37:56,1381462676,253,80,0,68,0,0,0,0,0,1,3
2013-10-11 03:39:18,1381462758,258,79,0,67,0,0,0,0,0,1,3
2013-10-11 03:40:20,1381462820,253,77,0,68,0,0,0,0,0,1,3
2013-10-11 03:41:20,1381462880,249,75,0,67,0,0,0,0,0,1,3
2013-10-11 03:42:20,1381462940,254,74,0,67,0,0,0,0,0,1,3
